profile,type,state,time,price,source
solar,green,QLD,1/08/2056,10,forecast
wind,green,QLD,1/08/2056,10,forecast
baseload,black,SA,1/08/2056,149,forecast
solar,black,SA,1/08/2056,75.3,forecast
wind,black,SA,1/08/2056,114.8,forecast
solar,green,SA,1/08/2056,10,forecast
wind,green,SA,1/08/2056,10,forecast
baseload,black,NSW,1/07/2056,176.1,forecast
solar,black,NSW,1/07/2056,113.5,forecast
wind,black,NSW,1/07/2056,142.6,forecast
solar,green,NSW,1/07/2056,10,forecast
wind,green,NSW,1/07/2056,10,forecast
baseload,black,QLD,1/07/2056,130.1,forecast
solar,black,QLD,1/07/2056,54.2,forecast
wind,black,QLD,1/07/2056,112.4,forecast
solar,green,QLD,1/07/2056,10,forecast
wind,green,QLD,1/07/2056,10,forecast
baseload,black,SA,1/07/2056,175.1,forecast
solar,black,SA,1/07/2056,111.4,forecast
wind,black,SA,1/07/2056,125.1,forecast
solar,green,SA,1/07/2056,10,forecast
wind,green,SA,1/07/2056,10,forecast
baseload,black,NSW,1/06/2056,200.4,forecast
solar,black,NSW,1/06/2056,140.2,forecast
wind,black,NSW,1/06/2056,174.8,forecast
solar,green,NSW,1/06/2056,10,forecast
wind,green,NSW,1/06/2056,10,forecast
baseload,black,QLD,1/06/2056,157.4,forecast
solar,black,QLD,1/06/2056,92.7,forecast
wind,black,QLD,1/06/2056,138.9,forecast
solar,green,QLD,1/06/2056,10,forecast
wind,green,QLD,1/06/2056,10,forecast
baseload,black,SA,1/06/2056,196.5,forecast
solar,black,SA,1/06/2056,128.4,forecast
wind,black,SA,1/06/2056,150.3,forecast
solar,green,SA,1/06/2056,10,forecast
wind,green,SA,1/06/2056,10,forecast
baseload,black,NSW,1/05/2056,131.8,forecast
solar,black,NSW,1/05/2056,73.8,forecast
wind,black,NSW,1/05/2056,114.6,forecast
solar,green,NSW,1/05/2056,10,forecast
wind,green,NSW,1/05/2056,10,forecast
baseload,black,QLD,1/05/2056,147.3,forecast
solar,black,QLD,1/05/2056,81.3,forecast
wind,black,QLD,1/05/2056,137.3,forecast
solar,green,QLD,1/05/2056,10,forecast
wind,green,QLD,1/05/2056,10,forecast
baseload,black,SA,1/05/2056,127.2,forecast
solar,black,SA,1/05/2056,67.5,forecast
wind,black,SA,1/05/2056,95.4,forecast
solar,green,SA,1/05/2056,10,forecast
wind,green,SA,1/05/2056,10,forecast
baseload,black,NSW,1/04/2056,130.9,forecast
solar,black,NSW,1/04/2056,77.4,forecast
wind,black,NSW,1/04/2056,126.5,forecast
solar,green,NSW,1/04/2056,10,forecast
wind,green,NSW,1/04/2056,10,forecast
baseload,black,QLD,1/04/2056,110.1,forecast
solar,black,QLD,1/04/2056,58.4,forecast
wind,black,QLD,1/04/2056,97.9,forecast
solar,green,QLD,1/04/2056,10,forecast
wind,green,QLD,1/04/2056,10,forecast
baseload,black,SA,1/04/2056,132.6,forecast
solar,black,SA,1/04/2056,73.4,forecast
wind,black,SA,1/04/2056,119.7,forecast
solar,green,SA,1/04/2056,10,forecast
wind,green,SA,1/04/2056,10,forecast
baseload,black,NSW,1/03/2056,159.4,forecast
solar,black,NSW,1/03/2056,113,forecast
wind,black,NSW,1/03/2056,148.4,forecast
solar,green,NSW,1/03/2056,10,forecast
wind,green,NSW,1/03/2056,10,forecast
baseload,black,QLD,1/03/2056,151,forecast
solar,black,QLD,1/03/2056,94.1,forecast
wind,black,QLD,1/03/2056,140.3,forecast
solar,green,QLD,1/03/2056,10,forecast
wind,green,QLD,1/03/2056,10,forecast
baseload,black,SA,1/03/2056,160.9,forecast
solar,black,SA,1/03/2056,98.5,forecast
wind,black,SA,1/03/2056,158.2,forecast
solar,green,SA,1/03/2056,10,forecast
wind,green,SA,1/03/2056,10,forecast
baseload,black,NSW,1/02/2056,124.7,forecast
solar,black,NSW,1/02/2056,51,forecast
wind,black,NSW,1/02/2056,120.6,forecast
solar,green,NSW,1/02/2056,10,forecast
wind,green,NSW,1/02/2056,10,forecast
baseload,black,QLD,1/02/2056,118.5,forecast
solar,black,QLD,1/02/2056,51.6,forecast
wind,black,QLD,1/02/2056,106.9,forecast
solar,green,QLD,1/02/2056,10,forecast
wind,green,QLD,1/02/2056,10,forecast
baseload,black,SA,1/02/2056,94.7,forecast
solar,black,SA,1/02/2056,33.8,forecast
wind,black,SA,1/02/2056,97.3,forecast
solar,green,SA,1/02/2056,10,forecast
wind,green,SA,1/02/2056,10,forecast
baseload,black,NSW,1/01/2056,87.1,forecast
solar,black,NSW,1/01/2056,59.4,forecast
wind,black,NSW,1/01/2056,81.6,forecast
solar,green,NSW,1/01/2056,10,forecast
wind,green,NSW,1/01/2056,10,forecast
baseload,black,QLD,1/01/2056,103.9,forecast
solar,black,QLD,1/01/2056,65.4,forecast
wind,black,QLD,1/01/2056,97.5,forecast
solar,green,QLD,1/01/2056,10,forecast
wind,green,QLD,1/01/2056,10,forecast
baseload,black,SA,1/01/2056,97.3,forecast
solar,black,SA,1/01/2056,64.4,forecast
wind,black,SA,1/01/2056,83.4,forecast
solar,green,SA,1/01/2056,10,forecast
wind,green,SA,1/01/2056,10,forecast
baseload,black,NSW,1/12/2055,44.3,forecast
solar,black,NSW,1/12/2055,20.3,forecast
wind,black,NSW,1/12/2055,40.9,forecast
solar,green,NSW,1/12/2055,10,forecast
wind,green,NSW,1/12/2055,10,forecast
baseload,black,QLD,1/12/2055,68.4,forecast
solar,black,QLD,1/12/2055,31.6,forecast
wind,black,QLD,1/12/2055,61.6,forecast
solar,green,QLD,1/12/2055,10,forecast
wind,green,QLD,1/12/2055,10,forecast
baseload,black,SA,1/12/2055,55.7,forecast
solar,black,SA,1/12/2055,32.5,forecast
wind,black,SA,1/12/2055,46,forecast
solar,green,SA,1/12/2055,10,forecast
wind,green,SA,1/12/2055,10,forecast
baseload,black,NSW,1/11/2055,41.1,forecast
solar,black,NSW,1/11/2055,21.6,forecast
wind,black,NSW,1/11/2055,38.8,forecast
solar,green,NSW,1/11/2055,10,forecast
wind,green,NSW,1/11/2055,10,forecast
baseload,black,QLD,1/11/2055,49.8,forecast
solar,black,QLD,1/11/2055,26.9,forecast
wind,black,QLD,1/11/2055,51.1,forecast
solar,green,QLD,1/11/2055,10,forecast
wind,green,QLD,1/11/2055,10,forecast
baseload,black,SA,1/11/2055,40.3,forecast
solar,black,SA,1/11/2055,16.4,forecast
wind,black,SA,1/11/2055,35.9,forecast
solar,green,SA,1/11/2055,10,forecast
wind,green,SA,1/11/2055,10,forecast
baseload,black,NSW,1/10/2055,62.8,forecast
solar,black,NSW,1/10/2055,33.3,forecast
wind,black,NSW,1/10/2055,59.2,forecast
solar,green,NSW,1/10/2055,10,forecast
wind,green,NSW,1/10/2055,10,forecast
baseload,black,QLD,1/10/2055,46.4,forecast
solar,black,QLD,1/10/2055,15.4,forecast
wind,black,QLD,1/10/2055,45.9,forecast
solar,green,QLD,1/10/2055,10,forecast
wind,green,QLD,1/10/2055,10,forecast
baseload,black,SA,1/10/2055,45.4,forecast
solar,black,SA,1/10/2055,17.3,forecast
wind,black,SA,1/10/2055,40.5,forecast
solar,green,SA,1/10/2055,10,forecast
wind,green,SA,1/10/2055,10,forecast
baseload,black,NSW,1/09/2055,80.6,forecast
solar,black,NSW,1/09/2055,38.2,forecast
wind,black,NSW,1/09/2055,73.5,forecast
solar,green,NSW,1/09/2055,10,forecast
wind,green,NSW,1/09/2055,10,forecast
baseload,black,QLD,1/09/2055,68.2,forecast
solar,black,QLD,1/09/2055,21.7,forecast
wind,black,QLD,1/09/2055,67.2,forecast
solar,green,QLD,1/09/2055,10,forecast
wind,green,QLD,1/09/2055,10,forecast
baseload,black,SA,1/09/2055,71.8,forecast
solar,black,SA,1/09/2055,23.4,forecast
wind,black,SA,1/09/2055,61.2,forecast
solar,green,SA,1/09/2055,10,forecast
wind,green,SA,1/09/2055,10,forecast
baseload,black,NSW,1/08/2055,149.1,forecast
solar,black,NSW,1/08/2055,72,forecast
wind,black,NSW,1/08/2055,125.6,forecast
solar,green,NSW,1/08/2055,10,forecast
wind,green,NSW,1/08/2055,10,forecast
baseload,black,QLD,1/08/2055,119.6,forecast
solar,black,QLD,1/08/2055,55.4,forecast
wind,black,QLD,1/08/2055,118.2,forecast
solar,green,QLD,1/08/2055,10,forecast
wind,green,QLD,1/08/2055,10,forecast
baseload,black,SA,1/08/2055,145.4,forecast
solar,black,SA,1/08/2055,73.5,forecast
wind,black,SA,1/08/2055,102,forecast
solar,green,SA,1/08/2055,10,forecast
wind,green,SA,1/08/2055,10,forecast
baseload,black,NSW,1/07/2055,162.6,forecast
solar,black,NSW,1/07/2055,94.1,forecast
wind,black,NSW,1/07/2055,128.9,forecast
solar,green,NSW,1/07/2055,10,forecast
wind,green,NSW,1/07/2055,10,forecast
baseload,black,QLD,1/07/2055,122,forecast
solar,black,QLD,1/07/2055,52.9,forecast
wind,black,QLD,1/07/2055,108.7,forecast
solar,green,QLD,1/07/2055,10,forecast
wind,green,QLD,1/07/2055,10,forecast
baseload,black,SA,1/07/2055,193.3,forecast
solar,black,SA,1/07/2055,107.4,forecast
wind,black,SA,1/07/2055,130.4,forecast
solar,green,SA,1/07/2055,10,forecast
wind,green,SA,1/07/2055,10,forecast
baseload,black,NSW,1/06/2055,194.3,forecast
solar,black,NSW,1/06/2055,138.2,forecast
wind,black,NSW,1/06/2055,173.9,forecast
solar,green,NSW,1/06/2055,10,forecast
wind,green,NSW,1/06/2055,10,forecast
baseload,black,QLD,1/06/2055,161,forecast
solar,black,QLD,1/06/2055,91.2,forecast
wind,black,QLD,1/06/2055,142.7,forecast
solar,green,QLD,1/06/2055,10,forecast
wind,green,QLD,1/06/2055,10,forecast
baseload,black,SA,1/06/2055,181.4,forecast
solar,black,SA,1/06/2055,142,forecast
wind,black,SA,1/06/2055,156.8,forecast
solar,green,SA,1/06/2055,10,forecast
wind,green,SA,1/06/2055,10,forecast
baseload,black,NSW,1/05/2055,131.8,forecast
solar,black,NSW,1/05/2055,72.7,forecast
wind,black,NSW,1/05/2055,113.8,forecast
solar,green,NSW,1/05/2055,10,forecast
wind,green,NSW,1/05/2055,10,forecast
baseload,black,QLD,1/05/2055,146.3,forecast
solar,black,QLD,1/05/2055,87.4,forecast
wind,black,QLD,1/05/2055,138.2,forecast
solar,green,QLD,1/05/2055,10,forecast
wind,green,QLD,1/05/2055,10,forecast
baseload,black,SA,1/05/2055,123.6,forecast
solar,black,SA,1/05/2055,55.4,forecast
wind,black,SA,1/05/2055,103.7,forecast
solar,green,SA,1/05/2055,10,forecast
wind,green,SA,1/05/2055,10,forecast
baseload,black,NSW,1/04/2055,155.8,forecast
solar,black,NSW,1/04/2055,79.9,forecast
wind,black,NSW,1/04/2055,142.3,forecast
solar,green,NSW,1/04/2055,10,forecast
wind,green,NSW,1/04/2055,10,forecast
baseload,black,QLD,1/04/2055,118.7,forecast
solar,black,QLD,1/04/2055,57.7,forecast
wind,black,QLD,1/04/2055,101.4,forecast
solar,green,QLD,1/04/2055,10,forecast
wind,green,QLD,1/04/2055,10,forecast
baseload,black,SA,1/04/2055,147.2,forecast
solar,black,SA,1/04/2055,77.7,forecast
wind,black,SA,1/04/2055,129.4,forecast
solar,green,SA,1/04/2055,10,forecast
wind,green,SA,1/04/2055,10,forecast
baseload,black,NSW,1/03/2055,142.7,forecast
solar,black,NSW,1/03/2055,113.9,forecast
wind,black,NSW,1/03/2055,137.4,forecast
solar,green,NSW,1/03/2055,10,forecast
wind,green,NSW,1/03/2055,10,forecast
baseload,black,QLD,1/03/2055,130.7,forecast
solar,black,QLD,1/03/2055,91.2,forecast
wind,black,QLD,1/03/2055,124.9,forecast
solar,green,QLD,1/03/2055,10,forecast
wind,green,QLD,1/03/2055,10,forecast
baseload,black,SA,1/03/2055,154,forecast
solar,black,SA,1/03/2055,103.8,forecast
wind,black,SA,1/03/2055,148.6,forecast
solar,green,SA,1/03/2055,10,forecast
wind,green,SA,1/03/2055,10,forecast
baseload,black,NSW,1/02/2055,104.6,forecast
solar,black,NSW,1/02/2055,49.5,forecast
wind,black,NSW,1/02/2055,107.8,forecast
solar,green,NSW,1/02/2055,10,forecast
wind,green,NSW,1/02/2055,10,forecast
baseload,black,QLD,1/02/2055,123.7,forecast
solar,black,QLD,1/02/2055,51.9,forecast
wind,black,QLD,1/02/2055,108.1,forecast
solar,green,QLD,1/02/2055,10,forecast
wind,green,QLD,1/02/2055,10,forecast
baseload,black,SA,1/02/2055,86.3,forecast
solar,black,SA,1/02/2055,33,forecast
wind,black,SA,1/02/2055,90.3,forecast
solar,green,SA,1/02/2055,10,forecast
wind,green,SA,1/02/2055,10,forecast
baseload,black,NSW,1/01/2055,111,forecast
solar,black,NSW,1/01/2055,62.2,forecast
wind,black,NSW,1/01/2055,93.1,forecast
solar,green,NSW,1/01/2055,10,forecast
wind,green,NSW,1/01/2055,10,forecast
baseload,black,QLD,1/01/2055,104.5,forecast
solar,black,QLD,1/01/2055,68.1,forecast
wind,black,QLD,1/01/2055,103.8,forecast
solar,green,QLD,1/01/2055,10,forecast
wind,green,QLD,1/01/2055,10,forecast
baseload,black,SA,1/01/2055,87.9,forecast
solar,black,SA,1/01/2055,45.8,forecast
wind,black,SA,1/01/2055,79.3,forecast
solar,green,SA,1/01/2055,10,forecast
wind,green,SA,1/01/2055,10,forecast
baseload,black,NSW,1/12/2054,45.9,forecast
solar,black,NSW,1/12/2054,25.1,forecast
wind,black,NSW,1/12/2054,42.7,forecast
solar,green,NSW,1/12/2054,10,forecast
wind,green,NSW,1/12/2054,10,forecast
baseload,black,QLD,1/12/2054,76.1,forecast
solar,black,QLD,1/12/2054,40.2,forecast
wind,black,QLD,1/12/2054,61.4,forecast
solar,green,QLD,1/12/2054,10,forecast
wind,green,QLD,1/12/2054,10,forecast
baseload,black,SA,1/12/2054,61.4,forecast
solar,black,SA,1/12/2054,29.8,forecast
wind,black,SA,1/12/2054,50.8,forecast
solar,green,SA,1/12/2054,10,forecast
wind,green,SA,1/12/2054,10,forecast
baseload,black,NSW,1/11/2054,43.3,forecast
solar,black,NSW,1/11/2054,22.8,forecast
wind,black,NSW,1/11/2054,40.9,forecast
solar,green,NSW,1/11/2054,10,forecast
wind,green,NSW,1/11/2054,10,forecast
baseload,black,QLD,1/11/2054,54,forecast
solar,black,QLD,1/11/2054,28,forecast
wind,black,QLD,1/11/2054,56,forecast
solar,green,QLD,1/11/2054,10,forecast
wind,green,QLD,1/11/2054,10,forecast
baseload,black,SA,1/11/2054,58.4,forecast
solar,black,SA,1/11/2054,18.6,forecast
wind,black,SA,1/11/2054,49.8,forecast
solar,green,SA,1/11/2054,10,forecast
wind,green,SA,1/11/2054,10,forecast
baseload,black,NSW,1/10/2054,59.1,forecast
solar,black,NSW,1/10/2054,34.4,forecast
wind,black,NSW,1/10/2054,57.2,forecast
solar,green,NSW,1/10/2054,10,forecast
wind,green,NSW,1/10/2054,10,forecast
baseload,black,QLD,1/10/2054,48.3,forecast
solar,black,QLD,1/10/2054,17.3,forecast
wind,black,QLD,1/10/2054,50,forecast
solar,green,QLD,1/10/2054,10,forecast
wind,green,QLD,1/10/2054,10,forecast
baseload,black,SA,1/10/2054,60.8,forecast
solar,black,SA,1/10/2054,22,forecast
wind,black,SA,1/10/2054,56.2,forecast
solar,green,SA,1/10/2054,10,forecast
wind,green,SA,1/10/2054,10,forecast
baseload,black,NSW,1/09/2054,85.4,forecast
solar,black,NSW,1/09/2054,38.7,forecast
wind,black,NSW,1/09/2054,78.2,forecast
solar,green,NSW,1/09/2054,10,forecast
wind,green,NSW,1/09/2054,10,forecast
baseload,black,QLD,1/09/2054,66.5,forecast
solar,black,QLD,1/09/2054,24,forecast
wind,black,QLD,1/09/2054,66.7,forecast
solar,green,QLD,1/09/2054,10,forecast
wind,green,QLD,1/09/2054,10,forecast
baseload,black,SA,1/09/2054,75.3,forecast
solar,black,SA,1/09/2054,25.4,forecast
wind,black,SA,1/09/2054,63.8,forecast
solar,green,SA,1/09/2054,10,forecast
wind,green,SA,1/09/2054,10,forecast
baseload,black,NSW,1/08/2054,154.2,forecast
solar,black,NSW,1/08/2054,71.9,forecast
wind,black,NSW,1/08/2054,125.1,forecast
solar,green,NSW,1/08/2054,10,forecast
wind,green,NSW,1/08/2054,10,forecast
baseload,black,QLD,1/08/2054,125.6,forecast
solar,black,QLD,1/08/2054,50.9,forecast
wind,black,QLD,1/08/2054,121.9,forecast
solar,green,QLD,1/08/2054,10,forecast
wind,green,QLD,1/08/2054,10,forecast
baseload,black,SA,1/08/2054,147.9,forecast
solar,black,SA,1/08/2054,72.6,forecast
wind,black,SA,1/08/2054,110.9,forecast
solar,green,SA,1/08/2054,10,forecast
wind,green,SA,1/08/2054,10,forecast
baseload,black,NSW,1/07/2054,162.7,forecast
solar,black,NSW,1/07/2054,92.4,forecast
wind,black,NSW,1/07/2054,135.9,forecast
solar,green,NSW,1/07/2054,10,forecast
wind,green,NSW,1/07/2054,10,forecast
baseload,black,QLD,1/07/2054,123.6,forecast
solar,black,QLD,1/07/2054,52.6,forecast
wind,black,QLD,1/07/2054,105.5,forecast
solar,green,QLD,1/07/2054,10,forecast
wind,green,QLD,1/07/2054,10,forecast
baseload,black,SA,1/07/2054,181.2,forecast
solar,black,SA,1/07/2054,88.5,forecast
wind,black,SA,1/07/2054,117.8,forecast
solar,green,SA,1/07/2054,10,forecast
wind,green,SA,1/07/2054,10,forecast
baseload,black,NSW,1/06/2054,199.7,forecast
solar,black,NSW,1/06/2054,136.2,forecast
wind,black,NSW,1/06/2054,175.6,forecast
solar,green,NSW,1/06/2054,10,forecast
wind,green,NSW,1/06/2054,10,forecast
baseload,black,QLD,1/06/2054,164,forecast
solar,black,QLD,1/06/2054,93.5,forecast
wind,black,QLD,1/06/2054,144.7,forecast
solar,green,QLD,1/06/2054,10,forecast
wind,green,QLD,1/06/2054,10,forecast
baseload,black,SA,1/06/2054,172.1,forecast
solar,black,SA,1/06/2054,127.5,forecast
wind,black,SA,1/06/2054,148.8,forecast
solar,green,SA,1/06/2054,10,forecast
wind,green,SA,1/06/2054,10,forecast
baseload,black,NSW,1/05/2054,131.4,forecast
solar,black,NSW,1/05/2054,71.2,forecast
wind,black,NSW,1/05/2054,113.3,forecast
solar,green,NSW,1/05/2054,10,forecast
wind,green,NSW,1/05/2054,10,forecast
baseload,black,QLD,1/05/2054,145.2,forecast
solar,black,QLD,1/05/2054,79.6,forecast
wind,black,QLD,1/05/2054,138,forecast
solar,green,QLD,1/05/2054,10,forecast
wind,green,QLD,1/05/2054,10,forecast
baseload,black,SA,1/05/2054,108.2,forecast
solar,black,SA,1/05/2054,53.1,forecast
wind,black,SA,1/05/2054,84.2,forecast
solar,green,SA,1/05/2054,10,forecast
wind,green,SA,1/05/2054,10,forecast
baseload,black,NSW,1/04/2054,138.6,forecast
solar,black,NSW,1/04/2054,79,forecast
wind,black,NSW,1/04/2054,131.5,forecast
solar,green,NSW,1/04/2054,10,forecast
wind,green,NSW,1/04/2054,10,forecast
baseload,black,QLD,1/04/2054,124,forecast
solar,black,QLD,1/04/2054,62.1,forecast
wind,black,QLD,1/04/2054,104.2,forecast
solar,green,QLD,1/04/2054,10,forecast
wind,green,QLD,1/04/2054,10,forecast
baseload,black,SA,1/04/2054,141.1,forecast
solar,black,SA,1/04/2054,72.7,forecast
wind,black,SA,1/04/2054,131.6,forecast
solar,green,SA,1/04/2054,10,forecast
wind,green,SA,1/04/2054,10,forecast
baseload,black,NSW,1/03/2054,141.2,forecast
solar,black,NSW,1/03/2054,112.7,forecast
wind,black,NSW,1/03/2054,136,forecast
solar,green,NSW,1/03/2054,10,forecast
wind,green,NSW,1/03/2054,10,forecast
baseload,black,QLD,1/03/2054,137.1,forecast
solar,black,QLD,1/03/2054,90,forecast
wind,black,QLD,1/03/2054,125.7,forecast
solar,green,QLD,1/03/2054,10,forecast
wind,green,QLD,1/03/2054,10,forecast
baseload,black,SA,1/03/2054,170.2,forecast
solar,black,SA,1/03/2054,102.5,forecast
wind,black,SA,1/03/2054,149.7,forecast
solar,green,SA,1/03/2054,10,forecast
wind,green,SA,1/03/2054,10,forecast
baseload,black,NSW,1/02/2054,111.7,forecast
solar,black,NSW,1/02/2054,56.9,forecast
wind,black,NSW,1/02/2054,105.8,forecast
solar,green,NSW,1/02/2054,10,forecast
wind,green,NSW,1/02/2054,10,forecast
baseload,black,QLD,1/02/2054,122,forecast
solar,black,QLD,1/02/2054,50.3,forecast
wind,black,QLD,1/02/2054,106.8,forecast
solar,green,QLD,1/02/2054,10,forecast
wind,green,QLD,1/02/2054,10,forecast
baseload,black,SA,1/02/2054,106.9,forecast
solar,black,SA,1/02/2054,31.5,forecast
wind,black,SA,1/02/2054,111.1,forecast
solar,green,SA,1/02/2054,10,forecast
wind,green,SA,1/02/2054,10,forecast
baseload,black,NSW,1/01/2054,97,forecast
solar,black,NSW,1/01/2054,61.8,forecast
wind,black,NSW,1/01/2054,87.7,forecast
solar,green,NSW,1/01/2054,10,forecast
wind,green,NSW,1/01/2054,10,forecast
baseload,black,QLD,1/01/2054,101.7,forecast
solar,black,QLD,1/01/2054,67.1,forecast
wind,black,QLD,1/01/2054,101,forecast
solar,green,QLD,1/01/2054,10,forecast
wind,green,QLD,1/01/2054,10,forecast
baseload,black,SA,1/01/2054,87.5,forecast
solar,black,SA,1/01/2054,44.2,forecast
wind,black,SA,1/01/2054,78.4,forecast
solar,green,SA,1/01/2054,10,forecast
wind,green,SA,1/01/2054,10,forecast
baseload,black,NSW,1/12/2053,43.1,forecast
solar,black,NSW,1/12/2053,21.1,forecast
wind,black,NSW,1/12/2053,39.9,forecast
solar,green,NSW,1/12/2053,10,forecast
wind,green,NSW,1/12/2053,10,forecast
baseload,black,QLD,1/12/2053,62,forecast
solar,black,QLD,1/12/2053,36.8,forecast
wind,black,QLD,1/12/2053,55.2,forecast
solar,green,QLD,1/12/2053,10,forecast
wind,green,QLD,1/12/2053,10,forecast
baseload,black,SA,1/12/2053,60.2,forecast
solar,black,SA,1/12/2053,30.5,forecast
wind,black,SA,1/12/2053,50.5,forecast
solar,green,SA,1/12/2053,10,forecast
wind,green,SA,1/12/2053,10,forecast
baseload,black,NSW,1/11/2053,42.1,forecast
solar,black,NSW,1/11/2053,22.2,forecast
wind,black,NSW,1/11/2053,39.7,forecast
solar,green,NSW,1/11/2053,10,forecast
wind,green,NSW,1/11/2053,10,forecast
baseload,black,QLD,1/11/2053,53,forecast
solar,black,QLD,1/11/2053,27.6,forecast
wind,black,QLD,1/11/2053,55.6,forecast
solar,green,QLD,1/11/2053,10,forecast
wind,green,QLD,1/11/2053,10,forecast
baseload,black,SA,1/11/2053,42.3,forecast
solar,black,SA,1/11/2053,15.3,forecast
wind,black,SA,1/11/2053,37.4,forecast
solar,green,SA,1/11/2053,10,forecast
wind,green,SA,1/11/2053,10,forecast
baseload,black,NSW,1/10/2053,57.7,forecast
solar,black,NSW,1/10/2053,34,forecast
wind,black,NSW,1/10/2053,56,forecast
solar,green,NSW,1/10/2053,10,forecast
wind,green,NSW,1/10/2053,10,forecast
baseload,black,QLD,1/10/2053,49.8,forecast
solar,black,QLD,1/10/2053,17.7,forecast
wind,black,QLD,1/10/2053,51.8,forecast
solar,green,QLD,1/10/2053,10,forecast
wind,green,QLD,1/10/2053,10,forecast
baseload,black,SA,1/10/2053,46.3,forecast
solar,black,SA,1/10/2053,20.6,forecast
wind,black,SA,1/10/2053,40.9,forecast
solar,green,SA,1/10/2053,10,forecast
wind,green,SA,1/10/2053,10,forecast
baseload,black,NSW,1/09/2053,82.6,forecast
solar,black,NSW,1/09/2053,38,forecast
wind,black,NSW,1/09/2053,75.5,forecast
solar,green,NSW,1/09/2053,10,forecast
wind,green,NSW,1/09/2053,10,forecast
baseload,black,QLD,1/09/2053,69.8,forecast
solar,black,QLD,1/09/2053,24.1,forecast
wind,black,QLD,1/09/2053,69.3,forecast
solar,green,QLD,1/09/2053,10,forecast
wind,green,QLD,1/09/2053,10,forecast
baseload,black,SA,1/09/2053,76.9,forecast
solar,black,SA,1/09/2053,26.7,forecast
wind,black,SA,1/09/2053,64.9,forecast
solar,green,SA,1/09/2053,10,forecast
wind,green,SA,1/09/2053,10,forecast
baseload,black,NSW,1/08/2053,149.2,forecast
solar,black,NSW,1/08/2053,71.6,forecast
wind,black,NSW,1/08/2053,124.3,forecast
solar,green,NSW,1/08/2053,10,forecast
wind,green,NSW,1/08/2053,10,forecast
baseload,black,QLD,1/08/2053,114.5,forecast
solar,black,QLD,1/08/2053,48.8,forecast
